sku	titolo	descrizione	prezzo	prezzo_originale	url	immagine	categoria	marca	ean	disponibilita	tempi_consegna	spese_spedizione	condizione
P005454	Ancora Fortress Guardian in Lega di Alluminio - G-7 (1,3 kg – barche 5-7 m)	La Guardian è l'ancora leggera di casa Fortress in lega di alluminio e magnesio resistente alla corrosione: posa rapida e tenuta superiore alle ancore convenzionali dello stesso peso, con un angolo delle pale fisso a 32° adatto alla maggior parte dei fond	137.90	142.30	https://www.onautica.com/products/ancora-fortress-guardian-in-lega-di-alluminio?variant=53698773025115&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/P005454-0.webp?v=1785523121	Nautica;Ormeggio;Ancore e Accessori	Fortress	647124340072	disponibile	2-4 giorni lavorativi	5.90	nuovo
P005455	Ancora Fortress Guardian in Lega di Alluminio - G-11 (2,6 kg – barche 7-8 m)	La Guardian è l'ancora leggera di casa Fortress in lega di alluminio e magnesio resistente alla corrosione: posa rapida e tenuta superiore alle ancore convenzionali dello stesso peso, con un angolo delle pale fisso a 32° adatto alla maggior parte dei fond	188.90	195.30	https://www.onautica.com/products/ancora-fortress-guardian-in-lega-di-alluminio?variant=53698773057883&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/P005454-0.webp?v=1785523121	Nautica;Ormeggio;Ancore e Accessori	Fortress	647124340119	disponibile	2-4 giorni lavorativi	0	nuovo
P005456	Ancora Fortress Guardian in Lega di Alluminio - G-16 (3,2 kg – barche 8-10 m)	La Guardian è l'ancora leggera di casa Fortress in lega di alluminio e magnesio resistente alla corrosione: posa rapida e tenuta superiore alle ancore convenzionali dello stesso peso, con un angolo delle pale fisso a 32° adatto alla maggior parte dei fond	273.90	283.00	https://www.onautica.com/products/ancora-fortress-guardian-in-lega-di-alluminio?variant=53698773090651&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/P005454-0.webp?v=1785523121	Nautica;Ormeggio;Ancore e Accessori	Fortress	647124340164	disponibile	2-4 giorni lavorativi	0	nuovo
P005457	Ancora Fortress Guardian in Lega di Alluminio - G-23 (5,9 kg – barche 10-12 m)	La Guardian è l'ancora leggera di casa Fortress in lega di alluminio e magnesio resistente alla corrosione: posa rapida e tenuta superiore alle ancore convenzionali dello stesso peso, con un angolo delle pale fisso a 32° adatto alla maggior parte dei fond	432.90	446.90	https://www.onautica.com/products/ancora-fortress-guardian-in-lega-di-alluminio?variant=53698773123419&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/P005454-0.webp?v=1785523121	Nautica;Ormeggio;Ancore e Accessori	Fortress	647124340232	disponibile	2-4 giorni lavorativi	0	nuovo
P005411	Ancora Fortress in Lega di Alluminio e Magnesio - FX-7 (1,8 kg – barche fino a 8 m)	L'ancora Fortress in lega di alluminio e magnesio è l'ancora leggera più rinomata, dalle prestazioni unanimemente riconosciute. Completamente smontabile, è facilissima da maneggiare per tutto l'equipaggio: a parità di misura pesa una frazione di un'ancora	241.90	249.60	https://www.onautica.com/products/ancora-fortress-in-lega-di-alluminio-e-magnesio?variant=53696589168987&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/P005411-0.webp?v=1785496077	Nautica;Ormeggio;Ancore e Accessori	Fortress	647124120070	disponibile	2-4 giorni lavorativi	0	nuovo
P005412	Ancora Fortress in Lega di Alluminio e Magnesio - FX-11 (3,2 kg – barche 8-10 m)	L'ancora Fortress in lega di alluminio e magnesio è l'ancora leggera più rinomata, dalle prestazioni unanimemente riconosciute. Completamente smontabile, è facilissima da maneggiare per tutto l'equipaggio: a parità di misura pesa una frazione di un'ancora	323.90	334.50	https://www.onautica.com/products/ancora-fortress-in-lega-di-alluminio-e-magnesio?variant=53696589201755&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/P005411-0.webp?v=1785496077	Nautica;Ormeggio;Ancore e Accessori	Fortress	647124120117	disponibile	2-4 giorni lavorativi	0	nuovo
P005413	Ancora Fortress in Lega di Alluminio e Magnesio - FX-16 (4,5 kg – barche 10-12 m)	L'ancora Fortress in lega di alluminio e magnesio è l'ancora leggera più rinomata, dalle prestazioni unanimemente riconosciute. Completamente smontabile, è facilissima da maneggiare per tutto l'equipaggio: a parità di misura pesa una frazione di un'ancora	511.90	527.90	https://www.onautica.com/products/ancora-fortress-in-lega-di-alluminio-e-magnesio?variant=53696589234523&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/P005411-0.webp?v=1785496077	Nautica;Ormeggio;Ancore e Accessori	Fortress	647124120162	disponibile	2-4 giorni lavorativi	0	nuovo
P005414	Ancora Fortress in Lega di Alluminio e Magnesio - FX-23 (6,8 kg – barche 12-14 m)	L'ancora Fortress in lega di alluminio e magnesio è l'ancora leggera più rinomata, dalle prestazioni unanimemente riconosciute. Completamente smontabile, è facilissima da maneggiare per tutto l'equipaggio: a parità di misura pesa una frazione di un'ancora	812.90	838.30	https://www.onautica.com/products/ancora-fortress-in-lega-di-alluminio-e-magnesio?variant=53696589267291&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/P005411-0.webp?v=1785496077	Nautica;Ormeggio;Ancore e Accessori	Fortress	647124120230	disponibile	2-4 giorni lavorativi	0	nuovo
P005415	Ancora Fortress in Lega di Alluminio e Magnesio - FX-37 (9,5 kg – barche 14-15,5 m)	L'ancora Fortress in lega di alluminio e magnesio è l'ancora leggera più rinomata, dalle prestazioni unanimemente riconosciute. Completamente smontabile, è facilissima da maneggiare per tutto l'equipaggio: a parità di misura pesa una frazione di un'ancora	1310.90	1351.90	https://www.onautica.com/products/ancora-fortress-in-lega-di-alluminio-e-magnesio?variant=53696589300059&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/P005411-0.webp?v=1785496077	Nautica;Ormeggio;Ancore e Accessori	Fortress	647124120377	disponibile	2-4 giorni lavorativi	0	nuovo
P006075	Ancora Fortress in Lega di Alluminio e Magnesio - FX-55 (14,5 kg – barche 16-18 m)	L'ancora Fortress in lega di alluminio e magnesio è l'ancora leggera più rinomata, dalle prestazioni unanimemente riconosciute. Completamente smontabile, è facilissima da maneggiare per tutto l'equipaggio: a parità di misura pesa una frazione di un'ancora	1849.90	1907.70	https://www.onautica.com/products/ancora-fortress-in-lega-di-alluminio-e-magnesio?variant=53696589332827&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/P005411-0.webp?v=1785496077	Nautica;Ormeggio;Ancore e Accessori	Fortress	647124120551	disponibile	2-4 giorni lavorativi	0	nuovo
P006076	Ancora Fortress in Lega di Alluminio e Magnesio - FX-85 (21,3 kg – barche 18-21 m)	L'ancora Fortress in lega di alluminio e magnesio è l'ancora leggera più rinomata, dalle prestazioni unanimemente riconosciute. Completamente smontabile, è facilissima da maneggiare per tutto l'equipaggio: a parità di misura pesa una frazione di un'ancora	2940.90	3032.80	https://www.onautica.com/products/ancora-fortress-in-lega-di-alluminio-e-magnesio?variant=53696589365595&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/P005411-0.webp?v=1785496077	Nautica;Ormeggio;Ancore e Accessori	Fortress	647124120858	disponibile	2-4 giorni lavorativi	0	nuovo
3271004	Ancora Galleggiante Conica Drag in Poliestere Rinforzato - fino a 6 metri	L' Ancora Galleggiante Conica Drag è un dispositivo di sicurezza e stabilizzazione fondamentale per la navigazione d'altura e le soste in mare aperto. Realizzata in robusto poliestere rinforzato e irrobustita da resistenti nastri di contenimento, è proget	18.91	26.47	https://www.onautica.com/products/ancora-galleggiante-conica-drag?variant=52559722053979&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/3271004.webp?v=1786747376	Nautica;Ormeggio;Ancore Galleggianti	Motomarine	8033626008367	limitata	2-4 giorni lavorativi	5.90	nuovo
3271005	Ancora Galleggiante Conica Drag in Poliestere Rinforzato - fino a 8 metri	L' Ancora Galleggiante Conica Drag è un dispositivo di sicurezza e stabilizzazione fondamentale per la navigazione d'altura e le soste in mare aperto. Realizzata in robusto poliestere rinforzato e irrobustita da resistenti nastri di contenimento, è proget	27.85	38.99	https://www.onautica.com/products/ancora-galleggiante-conica-drag?variant=52577373127003&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/ancora-galleggiante-conica-drag.png?v=1773341713	Nautica;Ormeggio;Ancore Galleggianti	Motomarine	8033626008374	disponibile	2-4 giorni lavorativi	5.90	nuovo
3271010	Ancora Galleggiante Conica Drag in Poliestere Rinforzato - fino a 11 metri	L' Ancora Galleggiante Conica Drag è un dispositivo di sicurezza e stabilizzazione fondamentale per la navigazione d'altura e le soste in mare aperto. Realizzata in robusto poliestere rinforzato e irrobustita da resistenti nastri di contenimento, è proget	64.17	128.34	https://www.onautica.com/products/ancora-galleggiante-conica-drag?variant=52577373159771&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/ancora-galleggiante-conica-drag.png?v=1773341713	Nautica;Ormeggio;Ancore Galleggianti	Motomarine	8033626008381	limitata	2-4 giorni lavorativi	5.90	nuovo
3271015	Ancora Galleggiante Conica Drag in Poliestere Rinforzato - fino a 13 metri	L' Ancora Galleggiante Conica Drag è un dispositivo di sicurezza e stabilizzazione fondamentale per la navigazione d'altura e le soste in mare aperto. Realizzata in robusto poliestere rinforzato e irrobustita da resistenti nastri di contenimento, è proget	122.27	174.85	https://www.onautica.com/products/ancora-galleggiante-conica-drag?variant=52577373192539&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/ancora-galleggiante-conica-drag.png?v=1773341713	Nautica;Ormeggio;Ancore Galleggianti	Motomarine	8033626335463	limitata	2-4 giorni lavorativi	5.90	nuovo
3271021	Ancora Galleggiante Sea Drag in Nylon Oxford Rip-Stop - fino a 11 m	L'ancora galleggiante Sea Drag è pensata per evitare lo scarroccio e mantenere la prua al vento, oppure per essere usata a poppa come ancora da deriva con effetto stabilizzatore e frenante. Grazie alla doppia camera con aperture laterali offre un effetto	157.06	204.18	https://www.onautica.com/products/ancora-galleggiante-sea-drag-in-nylon-oxford-rip-stop?variant=53757988864347&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/3271021_4.webp?v=1786476768	Nautica;Ormeggio;Ancore e Accessori	Motomarine		disponibile	2-4 giorni lavorativi	5.90	nuovo
3271022	Ancora Galleggiante Sea Drag in Nylon Oxford Rip-Stop - fino a 17 m	L'ancora galleggiante Sea Drag è pensata per evitare lo scarroccio e mantenere la prua al vento, oppure per essere usata a poppa come ancora da deriva con effetto stabilizzatore e frenante. Grazie alla doppia camera con aperture laterali offre un effetto	222.97	289.86	https://www.onautica.com/products/ancora-galleggiante-sea-drag-in-nylon-oxford-rip-stop?variant=53757988897115&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/3271021_4.webp?v=1786476768	Nautica;Ormeggio;Ancore e Accessori	Motomarine		disponibile	2-4 giorni lavorativi	0	nuovo
3271023	Ancora Galleggiante Sea Drag in Nylon Oxford Rip-Stop - fino a 23 m	L'ancora galleggiante Sea Drag è pensata per evitare lo scarroccio e mantenere la prua al vento, oppure per essere usata a poppa come ancora da deriva con effetto stabilizzatore e frenante. Grazie alla doppia camera con aperture laterali offre un effetto	329.98	428.97	https://www.onautica.com/products/ancora-galleggiante-sea-drag-in-nylon-oxford-rip-stop?variant=53757988929883&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/3271021_4.webp?v=1786476768	Nautica;Ormeggio;Ancore e Accessori	Motomarine		disponibile	2-4 giorni lavorativi	0	nuovo
3271024	Ancora Galleggiante Sea Drag in Nylon Oxford Rip-Stop - fino a 29 m	L'ancora galleggiante Sea Drag è pensata per evitare lo scarroccio e mantenere la prua al vento, oppure per essere usata a poppa come ancora da deriva con effetto stabilizzatore e frenante. Grazie alla doppia camera con aperture laterali offre un effetto	446.68	580.68	https://www.onautica.com/products/ancora-galleggiante-sea-drag-in-nylon-oxford-rip-stop?variant=53757988962651&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/3271021_4.webp?v=1786476768	Nautica;Ormeggio;Ancore e Accessori	Motomarine		disponibile	2-4 giorni lavorativi	0	nuovo
3271108	Ancora Galleggiante Sea Guardians in Nylon - < 9 m	L'ancora galleggiante Sea Guardians funziona secondo il principio a paracadute: aprendosi in acqua genera un'elevata resistenza idrodinamica che stabilizza l'imbarcazione. È realizzata in tessuto 100% nylon, un materiale leggero ma molto robusto, pensato	312.45	406.19	https://www.onautica.com/products/ancora-galleggiante-sea-guardians-in-nylon?variant=53757988995419&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/3271108_4.webp?v=1786476781	Nautica;Ormeggio;Ancore e Accessori	Motomarine		disponibile	2-4 giorni lavorativi	0	nuovo
3271112	Ancora Galleggiante Sea Guardians in Nylon - < 12 m	L'ancora galleggiante Sea Guardians funziona secondo il principio a paracadute: aprendosi in acqua genera un'elevata resistenza idrodinamica che stabilizza l'imbarcazione. È realizzata in tessuto 100% nylon, un materiale leggero ma molto robusto, pensato	423.56	550.63	https://www.onautica.com/products/ancora-galleggiante-sea-guardians-in-nylon?variant=53757989028187&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/3271108_4.webp?v=1786476781	Nautica;Ormeggio;Ancore e Accessori	Motomarine		disponibile	2-4 giorni lavorativi	0	nuovo
3271116	Ancora Galleggiante Sea Guardians in Nylon - < 14 m	L'ancora galleggiante Sea Guardians funziona secondo il principio a paracadute: aprendosi in acqua genera un'elevata resistenza idrodinamica che stabilizza l'imbarcazione. È realizzata in tessuto 100% nylon, un materiale leggero ma molto robusto, pensato	589.50	766.35	https://www.onautica.com/products/ancora-galleggiante-sea-guardians-in-nylon?variant=53757989060955&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/3271108_4.webp?v=1786476781	Nautica;Ormeggio;Ancore e Accessori	Motomarine		disponibile	2-4 giorni lavorativi	0	nuovo
3271120	Ancora Galleggiante Sea Guardians in Nylon - < 18 m	L'ancora galleggiante Sea Guardians funziona secondo il principio a paracadute: aprendosi in acqua genera un'elevata resistenza idrodinamica che stabilizza l'imbarcazione. È realizzata in tessuto 100% nylon, un materiale leggero ma molto robusto, pensato	905.70	1177.41	https://www.onautica.com/products/ancora-galleggiante-sea-guardians-in-nylon?variant=53757989093723&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/3271108_4.webp?v=1786476781	Nautica;Ormeggio;Ancore e Accessori	Motomarine		disponibile	2-4 giorni lavorativi	0	nuovo
3271206	Ancora Galleggiante Top Drag Heavy Duty – Ancora Galleggiante in Nylon Rip-Stop e PVC - Fino a 6 metri	L'ancora galleggiante "Top Drag" è un'attrezzatura di sicurezza indispensabile a bordo, progettata per un uso intensivo (Heavy Duty). Realizzata in robusto Nylon Rip-Stop spalmato in PVC , è costruita per resistere alle condizioni marine più impegnative,	19.32	26.48	https://www.onautica.com/products/ancora-galleggiante-top-drag?variant=52560274719067&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/3271206.webp?v=1786747379	Nautica;Ormeggio;Ancore Galleggianti	Motomarine	8033626295811	limitata	2-4 giorni lavorativi	5.90	nuovo
3271208	Ancora Galleggiante Top Drag Heavy Duty – Ancora Galleggiante in Nylon Rip-Stop e PVC - Fino a 8 metri	L'ancora galleggiante "Top Drag" è un'attrezzatura di sicurezza indispensabile a bordo, progettata per un uso intensivo (Heavy Duty). Realizzata in robusto Nylon Rip-Stop spalmato in PVC , è costruita per resistere alle condizioni marine più impegnative,	22.84	31.97	https://www.onautica.com/products/ancora-galleggiante-top-drag?variant=52577372864859&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/OFFERTA_-_Ancora_galleggiante_80x70_cm._fino_a_8_mt..png?v=1773341713	Nautica;Ormeggio;Ancore Galleggianti	Motomarine	8033626295828	limitata	2-4 giorni lavorativi	5.90	nuovo
3271210	Ancora Galleggiante Top Drag Heavy Duty – Ancora Galleggiante in Nylon Rip-Stop e PVC - Fino a 10 metri	L'ancora galleggiante "Top Drag" è un'attrezzatura di sicurezza indispensabile a bordo, progettata per un uso intensivo (Heavy Duty). Realizzata in robusto Nylon Rip-Stop spalmato in PVC , è costruita per resistere alle condizioni marine più impegnative,	31.47	62.94	https://www.onautica.com/products/ancora-galleggiante-top-drag?variant=52577372897627&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/OFFERTA_-_Ancora_galleggiante_80x70_cm._fino_a_8_mt..png?v=1773341713	Nautica;Ormeggio;Ancore Galleggianti	Motomarine	8033626295835	limitata	2-4 giorni lavorativi	5.90	nuovo
